window_id,strategy1_fixed_ic,strategy2_dynamic_ic,strategy3_dynamic_fitness
364,2.508713961260909,1.7185442242134705,-0.017952867683810218
365,7.011010523540763,0.14216216112779098,0.22512423553801664
366,-0.16134571593659766,-0.23704181154139636,-0.4232573938262449
367,2.709178121237359,8.101457106999439,9.112987996388286
368,-1.0911388795028285,1.2457435714047926,0.25127699395335934
369,-2.763756120864682,-0.35051863098058605,-0.17007180878798167
370,0.0,-1.7650597948003608,1.1695037015232475
371,0.0,2.318028064767433,5.9965896373214616
372,-0.1744637910703949,0.0,4.888346974962888
373,4.548680356656978,0.0,9.763400326170357
374,-0.8344483393326368,-5.6024665340698565,-0.2036863123430916
375,3.889057343278349,3.2131199832847512,1.4584252293311462
376,-0.5334070536838578,1.5254756364787285,-0.1810121892644155
377,5.229894877361931,5.229894877361931,10.224721797005262
378,0.0,6.733553865859856,6.428575961917101
379,7.600061838463472,1.5980214220369924,-0.17113430176114888
380,0.0,0.6373370732975946,0.980469789061138
381,-0.8741629883845606,-1.0768542485959072,-1.309854744513055
382,7.674776166249864,0.7860564923792417,-0.0614653587185797
383,-0.05917886237419733,-0.4420808022648209,1.1447203330997837
384,-0.1480439540945984,-0.3667056477544864,-0.07710105911433666
385,-0.09141259288832214,-1.0104963558679205,-0.7253156865183568
386,5.234325203230254,5.234325203230254,4.612133005433986
387,-0.1888570986465612,-2.850204568885503,-2.8362520431448326
388,-4.170940498877718,-1.6223946817165418,-1.268386998331233
389,-0.2457928057451842,0.0,0.0
390,4.6954170810208495,6.634055269055297,0.0
391,0.6447117782946301,1.2674838307765712,0.5083830842939591
392,-0.20505599975444724,-1.1825309022393748,-1.1670775987316395
393,2.32129402080855,1.3385494254089625,2.002495016183607
394,1.3635656180470543,5.166859078208142,8.822531905015795
395,-0.10709129408820459,-1.4704888528319724,-0.28833339223467586
396,-0.3076936570846869,5.4905930996256345,6.287431636935813
397,0.07070177211388634,0.0,5.270812229962375
398,-0.09462453879189817,-0.09462453879189817,-0.09462453879189817
399,5.468773188172366,2.6661855465885944,2.579889822018103
400,0.7906901540772975,3.9199879753583207,-2.9526132218216476
401,3.1685707972791337,1.203323037594293,-0.764586820569964
402,5.1397509671677595,4.297078307747503,3.229779470118769
403,-1.3462416987153565,-1.3462416987153565,-0.1048491895099296
404,1.0679860849816913,0.0,0.0
405,-1.3298860964904091,-0.7264711859566024,-0.03745626801379956
406,-0.048549947390516844,-0.06353207862104421,-0.2701784118016482
407,-2.935192057805094,-7.325942882476372,-7.325942882476372
408,3.5020210511579477,0.32093111921840944,4.702387422086407
409,-1.6430192646876043,-3.234150433682368,-0.6603262338122224
410,0.0,5.613022452913854,0.0
411,5.278537689642248,-1.2894335741791019,6.96474926146049
412,2.081852183303986,0.002294098908290574,-0.0574490650336301
413,2.3811688391312167,1.8033287457377083,-0.344378521439073
414,6.83679292705959,8.693404507073998,2.912198030706999
415,0.6763563959532076,0.4879453684504208,0.9793965012975218
416,-0.781184211384548,3.8776599490039647,-0.10284402648027832
417,-0.07498969102709994,5.38151590553579,1.8246126563973788
418,8.784853359422344,0.0,0.0
419,-0.3759435730058069,-0.7846570031865305,-1.6657480056864375
420,8.190616204279312,2.382083574384436,6.318096628503072
421,10.208634454856707,9.425195742086474,5.481558510516738
422,-0.07687125784049657,7.267147697808254,1.0619557634143566
423,-0.02482184874226341,-0.03363904349897695,-3.2777218511499813
424,-0.06293232509213342,-0.06293232509213342,2.975475462600172
425,-0.409735272918789,-0.25251741034757075,-0.23441141874075191
426,7.286860964687436,0.4036740370726296,5.810849587189978
427,8.476861255610945,0.5329338663781176,9.432115614774885
428,5.053623883261289,5.275897929294039,0.23125727371827645
429,1.9337861508981682,7.896488853298652,8.677862478397941
430,-0.131194226091383,-0.25598267964835464,-0.12492078408385493
431,-0.07350837043045358,-0.07350837043045358,-0.3737486564419989
432,0.6289493321377821,8.124639383871118,9.266684007330761
433,-0.03126966545886647,-0.0195703383029069,-0.04806131655194763
434,-0.024084617377942038,-0.014990398755817457,-0.49001442872218276
435,0.5291564730133339,-0.03419545366448182,1.4882524315963697
436,8.819627743809267,1.8825742720499394,-4.17087051963516
437,4.326750453678173,0.3430488843776251,0.8547513447810873
438,6.842979628793085,6.503740676038509,5.777553196652986
439,-6.581268366381374,-0.20389753418317338,-1.8622989841970798
440,5.106010520790104,4.553526658844193,2.691213484248778
441,-1.1291500775313905,-0.09442919944518059,-2.060522556408211
442,7.642178951227452,5.832477845809164,10.05891742048268
443,-0.06927876461210417,-0.3728055519366477,-0.5716641914991009
444,0.0,-0.03564702462792244,-0.06880778592688032
445,-0.07069942527244531,0.0,-1.7648376123662375
446,2.795075234129537,0.0,0.0
447,-1.9991702275482015,-2.324709102912943,-3.80523870164896
448,-7.7611851427677685,-7.7611851427677685,-7.7611851427677685
449,0.0,0.0,3.4935504469603638
450,0.0,5.206805804519067,5.206805804519067
451,-0.0933849225338511,0.0,4.068092883120165
452,0.0,0.0,4.175724557068734
453,0.0,-0.36731495960358623,4.491892268646406
454,2.7536768108069705,-0.4390270703204727,-0.03280339847728056
455,-0.33435647564992865,-1.3923024035655933,1.30965670241353
456,-1.9515230663629508,-0.16617896124252882,-0.39290716398331804
457,2.799933400003713,0.0,5.943354981151496
458,-0.05546327612217102,-0.14101377824697456,-0.039881303585380626
459,7.597626520248418,1.6339131396299176,0.8135366577846045
460,-0.049716271421683986,-0.133377156801661,-0.1761797922113458
461,1.0167297070096368,-0.2751818809724863,8.246714864298529
462,-0.21105251987896353,-0.010849163359779602,-0.014289558663179136
463,-0.00564792656236648,-0.005610999312446333,-0.005599782147478162
464,-0.04382295190803026,-0.0049878241374075125,4.096322525526067
465,-2.980376980669404,-0.006802157293596084,-0.008315872648092408
466,5.657404700472715,-0.019757416870612467,3.26997135776699
467,6.795450523874018,14.243559925029174,9.5675889420497
468,7.692292405113543,0.8969755502103626,2.081276291098655
469,0.07060984644157141,0.0,-0.12588739101404214
470,0.6627935074593613,5.87343411045077,5.460131014798163
471,-0.2643277277399676,0.8788141005007678,2.3540239366234696
472,3.7296778486183384,3.7296778486183384,-0.011021060951255093
473,-0.014300896067185301,-0.014300896067185301,-0.027414107419679576
474,4.888441562818821,4.2998676369740405,5.514219641076241
475,5.519810239380448,5.519810239380448,3.109867670475871
476,11.987299722099433,0.0,12.801946153515686
477,5.5743231640857935,0.0,3.1839754913457887
478,0.26532802058543176,2.269836512972066,0.046659997155600555
479,0.5013423095966287,-0.0471904321504481,0.3541744038032311
480,0.17249432428478584,0.17249432428478584,0.17249432428478584
